license_,avg_violations,times_inspected
2658202.0,5.0,4.0
30853.0,1.0,1.0
2428612.0,5.0,3.0
2404980.0,9.0,1.0
2570198.0,3.0,1.0
54687.0,0.0,1.0
2670631.0,4.0,1.0
2670301.0,6.0,1.0
1122833.0,3.0,2.0
1913919.0,5.0,1.0
2065459.0,8.5,2.0
28482.0,5.5,2.0
2658602.0,1.0,2.0
2215828.0,1.0,1.0
40565.0,3.0,1.0
2308668.0,11.5,2.0
2600801.0,8.0,2.0
2179843.0,7.0,1.0
2216004.0,4.0,1.0
2670438.0,3.0,2.0
1991945.0,7.5,2.0
1070144.0,14.0,1.0
2646922.0,1.0,2.0
2464526.0,2.5,2.0
2652918.0,0.0,1.0
2574451.0,2.0,1.0
2671259.0,2.0,1.0
2496722.0,2.0,1.0
2137310.0,4.5,2.0
2636699.0,6.5,2.0
2609367.0,0.0,1.0
2670353.0,3.5,2.0
2536326.0,0.0,1.0
2589169.0,5.0,1.0
2511697.0,3.0,1.0
2215655.0,2.0,1.0
2446270.0,7.0,1.0
54613.0,6.333333333333333,3.0
1718041.0,5.0,1.0
2665373.0,5.5,2.0
1514313.0,0.0,1.0
2636702.0,0.0,2.0
2204300.0,3.0,1.0
2215750.0,2.0,1.0
2665129.0,0.0,1.0
1142116.0,3.0,2.0
41743.0,3.0,1.0
2097901.0,5.5,2.0
2476946.0,8.0,1.0
2083473.0,12.0,1.0
2404637.0,2.0,1.0
2636840.0,3.0,1.0
2636841.0,0.0,1.0
2663751.0,12.5,2.0
2616447.0,4.0,1.0
1943129.0,0.0,1.0
54614.0,0.0,1.0
2299544.0,3.0,1.0
1937822.0,10.5,2.0
2163771.0,11.0,1.0
42143.0,0.0,1.0
1909531.0,3.0,1.0
13681.0,3.0,1.0
2104487.0,4.0,1.0
2516682.0,0.0,1.0
1645648.0,10.0,1.0
1315.0,0.0,1.0
68807.0,4.333333333333333,3.0
2446963.0,0.0,1.0
69143.0,11.0,1.0
2385331.0,0.0,1.0
2442541.0,3.0,1.0
2483756.0,6.0,1.0
2506135.0,0.0,1.0
2658904.0,0.0,2.0
2578881.0,2.5,2.0
1947909.0,2.0,1.0
2446729.0,9.0,1.0
2670964.0,0.0,1.0
2405981.0,2.0,1.0
2517979.0,0.0,1.0
1927100.0,6.5,2.0
31563.0,5.0,1.0
2501365.0,4.0,1.0
2373870.0,1.5,2.0
2636701.0,0.0,2.0
2032399.0,6.0,1.0
2658583.0,2.6666666666666665,3.0
2670967.0,2.0,1.0
2137175.0,8.0,1.0
1546329.0,1.5,2.0
2482826.0,4.0,1.0
1334706.0,5.0,1.0
2334806.0,3.0,1.0
1772307.0,3.0,1.0
2631060.0,1.0,1.0
8833.0,9.0,1.0
1648188.0,6.0,1.0
2542863.0,15.0,2.0
2368662.0,4.0,3.0
1475713.0,4.0,1.0
2583908.0,13.0,1.0
1442277.0,3.0,1.0
1964310.0,1.75,4.0
2463341.0,6.0,1.0
3688.0,6.0,1.0
2665426.0,6.5,2.0
1122395.0,4.0,1.0
2390818.0,6.0,1.0
2574626.0,8.0,1.0
1594002.0,9.0,1.0
2016725.0,8.0,1.0
2233089.0,6.0,1.0
2216052.0,2.0,1.0
2261902.0,2.0,1.0
2583429.0,3.0,1.0
1942358.0,10.0,3.0
1948306.0,7.0,1.0
35407.0,8.0,1.0
2405492.0,12.0,1.0
2671356.0,6.0,1.0
1842835.0,8.0,1.0
2626430.0,6.0,3.0
2147714.0,1.0,1.0
2368444.0,10.5,2.0
2555611.0,1.0,1.0
2535148.0,0.0,1.0
3752.0,4.666666666666667,3.0
2476924.0,4.0,1.0
2575346.0,0.0,1.0
50037.0,0.0,1.0
1516132.0,0.0,1.0
1742203.0,0.0,1.0
2578687.0,2.0,1.0
2215683.0,3.0,1.0
2065142.0,0.0,1.0
2601183.0,4.0,1.0
1806.0,8.0,1.0
2601406.0,6.0,3.0
2560421.0,5.0,1.0
1800577.0,2.0,1.0
2293377.0,16.0,1.0
2536576.0,0.0,1.0
2476454.0,2.0,2.0
2293616.0,2.0,1.0
1893555.0,1.6666666666666667,3.0
2551843.0,0.0,1.0
2438187.0,4.0,1.0
2458565.0,3.0,1.0
2578400.0,2.0,1.0
33554.0,1.5,2.0
2516517.0,6.0,1.0
2284190.0,0.0,2.0
2516815.0,21.0,1.0
2670220.0,0.0,2.0
2390637.0,1.0,1.0
2177113.0,2.5,2.0
2636278.0,0.0,2.0
2269757.0,17.333333333333332,3.0
2501531.0,5.5,2.0
1768530.0,4.0,2.0
2595986.0,1.0,1.0
2647766.0,0.0,2.0
2583365.0,0.0,1.0
2109577.0,5.0,2.0
2595544.0,0.0,2.0
2647767.0,6.5,2.0
2307861.0,6.5,2.0
41980.0,9.5,2.0
1909525.0,4.0,1.0
2631745.0,4.333333333333333,3.0
1044988.0,4.0,1.0
18816.0,8.0,1.0
2391404.0,16.0,1.0
46241.0,5.0,3.0
2670728.0,4.0,1.0
2359065.0,0.0,2.0
2215684.0,2.0,1.0
1226923.0,6.0,2.0
1143582.0,8.0,1.0
1743114.0,10.0,2.0
2550520.0,0.0,2.0
2595536.0,0.0,2.0
75290.0,1.0,1.0
2411278.0,13.0,2.0
3386651.0,1.0,1.0
2334298.0,0.0,1.0
1915548.0,5.0,2.0
2551135.0,4.0,1.0
2595673.0,6.5,2.0
1620034.0,4.0,1.0
2354960.0,3.0,1.0
2069938.0,5.0,2.0
2664062.0,6.5,2.0
1884390.0,3.5,2.0
2069681.0,12.0,2.0
1985041.0,3.0,1.0
10764.0,4.0,2.0
1841985.0,10.0,4.0
2192944.0,7.0,2.0
2664968.0,5.0,3.0
1649402.0,4.5,2.0
46111.0,3.3333333333333335,3.0
1947515.0,5.333333333333333,3.0
2658510.0,2.0,3.0
2501304.0,4.0,1.0
26483.0,10.0,1.0
2636276.0,4.5,2.0
32236.0,10.0,1.0
2671220.0,8.0,1.0
2475911.0,13.5,2.0
1817656.0,0.0,1.0
6292.0,8.0,1.0
2215542.0,2.0,1.0
2670419.0,2.0,1.0
1893204.0,8.0,1.0
2443101.0,8.0,3.0
2262496.0,6.0,2.0
2670298.0,3.5,2.0
2658917.0,2.8,5.0
2652613.0,3.0,2.0
29570.0,4.0,1.0
2665087.0,2.0,1.0
2469294.0,4.0,1.0
2496843.0,8.0,1.0
34150.0,3.0,1.0
23108.0,0.0,1.0
1915111.0,11.0,1.0
2103048.0,6.0,1.0
2616016.0,1.0,1.0
1000572.0,6.0,1.0
1444652.0,1.0,1.0
11136.0,3.0,1.0
2535167.0,9.0,1.0
1224624.0,11.0,1.0
2379900.0,6.0,1.0
2647897.0,2.6666666666666665,3.0
2670594.0,11.666666666666666,3.0
2670414.0,0.0,1.0
74496.0,7.5,2.0
2458283.0,8.0,1.0
2319944.0,0.0,1.0
1964458.0,8.25,4.0
2437871.0,3.0,1.0
76170.0,0.0,2.0
1445777.0,0.0,1.0
20440.0,5.0,1.0
2060959.0,8.0,1.0
2583760.0,8.0,1.0
2204286.0,6.0,2.0
2665131.0,0.0,2.0
2495888.0,5.0,1.0
2563501.0,4.0,1.0
13820.0,5.0,4.0
2600364.0,11.0,1.0
2042998.0,0.0,1.0
2442943.0,6.0,1.0
2253875.0,10.666666666666666,3.0
2517736.0,5.0,1.0
2203563.0,3.5,2.0
2446543.0,4.0,1.0
2433064.0,2.5,2.0
64540.0,6.0,1.0
2048510.0,7.0,1.0
2216192.0,2.0,1.0
2419390.0,3.0,2.0
2583177.0,12.0,1.0
2284601.0,11.5,2.0
2247279.0,0.0,1.0
2293964.0,11.5,2.0
2417850.0,13.0,1.0
1771904.0,2.0,1.0
1742651.0,3.0,1.0
40680.0,2.0,1.0
2307773.0,0.0,1.0
1355797.0,0.5,2.0
2631141.0,2.0,1.0
2492919.0,4.0,1.0
1488042.0,1.0,1.0
2523717.0,12.0,1.0
1045634.0,7.0,2.0
2385606.0,4.0,1.0
2293793.0,7.0,1.0
2663902.0,3.0,1.0
1042888.0,8.0,1.0
1959403.0,4.0,1.0
2616796.0,8.0,1.0
2663992.0,5.5,2.0
1618515.0,1.0,2.0
2511920.0,15.0,1.0
2147539.0,2.0,2.0
1351984.0,11.666666666666666,3.0
2252421.0,0.0,1.0
2506823.0,0.0,1.0
56449.0,13.0,1.0
2647234.0,0.0,1.0
1194275.0,2.5,2.0
2647233.0,0.0,2.0
2563651.0,6.0,1.0
2663628.0,3.0,1.0
2205586.0,0.0,1.0
2550646.0,2.5,2.0
1649129.0,6.0,1.0
49607.0,6.0,1.0
2215654.0,1.0,1.0
1928152.0,6.0,1.0
2565164.0,2.0,1.0
2373504.0,7.0,4.0
2647232.0,2.0,2.0
34218.0,4.0,1.0
3732.0,5.0,2.0
6834.0,5.0,1.0
1305286.0,0.0,2.0
2493005.0,12.0,1.0
2204505.0,3.0,1.0
2104305.0,9.0,1.0
2671168.0,3.0,1.0
48353.0,4.0,2.0
2283990.0,10.0,1.0
2083835.0,4.0,1.0
2240925.0,5.0,1.0
2202277.0,1.0,1.0
20184.0,11.0,1.0
1495009.0,9.0,1.0
1144900.0,9.0,2.0
2470282.0,6.0,1.0
2068654.0,7.0,1.0
49303.0,5.0,1.0
2048701.0,13.5,2.0
2469666.0,4.0,1.0
1620573.0,10.0,1.0
1222611.0,1.0,1.0
34229.0,3.0,1.0
1044860.0,8.0,1.0
1696152.0,2.0,2.0
2476790.0,0.0,2.0
1470830.0,4.0,3.0
2278083.0,16.0,1.0
2570234.0,1.0,2.0
2664632.0,3.0,1.0
2627026.0,5.0,1.0
18231.0,4.0,1.0
33267.0,5.0,1.0
2162235.0,0.0,1.0
,,
2550836.0,16.0,1.0
1959577.0,3.0,2.0
8550.0,5.0,1.0
40566.0,2.5,2.0
1717273.0,5.5,2.0
2670543.0,5.0,1.0
2333110.0,9.0,1.0
2013434.0,4.25,4.0
2535686.0,3.0,2.0
2663700.0,3.6666666666666665,3.0
2595374.0,6.0,1.0
1356711.0,2.0,1.0
2665410.0,1.0,1.0
2309177.0,5.0,2.0
2522031.0,9.0,1.0
2263086.0,15.0,2.0
2559981.0,0.0,3.0
2570118.0,7.0,1.0
2559785.0,7.0,1.0
2560316.0,7.0,1.0
2215858.0,2.6666666666666665,3.0
2129010.0,7.0,4.0
1914937.0,15.0,1.0
2097969.0,0.0,1.0
2663782.0,2.0,1.0
2359721.0,3.0,1.0
2670560.0,2.0,1.0
2670785.0,6.0,1.0
2665291.0,0.0,1.0
2609221.0,4.666666666666667,3.0
2390702.0,8.0,2.0
51206.0,2.0,1.0
3791.0,2.0,1.0
2196813.0,1.0,1.0
2670708.0,2.0,1.0
2555685.0,8.0,1.0
2129684.0,0.0,4.0
2216873.0,0.0,1.0
2615818.0,4.5,2.0
2002577.0,0.0,2.0
2457793.0,0.0,1.0
2278129.0,9.0,2.0
1982133.0,2.0,1.0
1980844.0,5.5,2.0
2157547.0,1.6666666666666667,3.0
2358587.0,10.5,2.0
64032.0,1.0,1.0
2501799.0,8.0,1.0
2203390.0,4.0,1.0
2647067.0,2.5,2.0
1969808.0,0.0,1.0
1964652.0,1.5,2.0
2374830.0,3.5,2.0
1914762.0,0.0,1.0
2616868.0,0.0,1.0
2269538.0,6.0,1.0
57127.0,0.0,1.0
2670612.0,5.0,1.0
1816687.0,5.0,1.0
1245246.0,7.5,2.0
2313630.0,0.0,1.0
23103.0,5.0,1.0
1490057.0,8.0,1.0
1675659.0,10.5,2.0
2665437.0,0.5,2.0
2398345.0,3.0,1.0
2278128.0,1.0,1.0
2074062.0,8.0,1.0
34190.0,9.0,1.0
47101.0,3.0,2.0
2670469.0,2.5,2.0
2231723.0,0.0,1.0
2589047.0,5.0,1.0
2657865.0,4.5,4.0
17961.0,6.0,1.0
2463973.0,5.0,2.0
2153595.0,2.0,1.0
2601086.0,0.0,1.0
2647068.0,0.0,2.0
2385110.0,1.0,2.0
2424148.0,2.5,2.0
2665238.0,0.0,2.0
2636959.0,0.5,2.0
2670374.0,2.0,1.0
2197158.0,0.6666666666666666,3.0
15786.0,2.0,1.0
2185180.0,9.0,1.0
2627506.0,0.5,4.0
40902.0,8.0,1.0
1301487.0,14.5,2.0
2205608.0,2.0,1.0
2424109.0,3.0,1.0
2304513.0,2.0,1.0
21596.0,1.0,1.0
2622576.0,3.0,1.0
2328137.0,4.0,1.0
2563550.0,5.0,1.0
54665.0,8.333333333333334,3.0
34241.0,5.0,1.0
34230.0,8.0,1.0
2563470.0,0.0,1.0
2670810.0,6.0,1.0
2510234.0,0.0,1.0
2670614.0,1.0,1.0
2208407.0,8.0,1.0
45131.0,11.0,1.0
2659019.0,3.0,1.0
44997.0,0.0,1.0
2659161.0,0.0,1.0
1245151.0,3.6666666666666665,3.0
1932996.0,2.5,2.0
2511419.0,2.0,1.0
1804587.0,2.0,1.0
49322.0,0.0,2.0
2487411.0,3.0,1.0
1305420.0,9.0,1.0
2621779.0,4.0,1.0
1495393.0,2.6666666666666665,3.0
2560899.0,9.5,2.0
2215591.0,0.0,1.0
1473514.0,8.0,2.0
12630.0,4.0,1.0
2536700.0,12.0,1.0
2583903.0,14.0,1.0
1648748.0,1.3333333333333333,3.0
2233057.0,5.0,1.0
2646809.0,4.0,1.0
2232086.0,11.0,1.0
1959149.0,5.0,2.0
1740710.0,4.0,1.0
1353702.0,5.0,2.0
2609443.0,5.666666666666667,3.0
55059.0,2.0,1.0
2379275.0,8.0,1.0
37910.0,9.5,2.0
12475.0,6.5,2.0
2641766.0,0.0,2.0
35633.0,4.0,1.0
1959029.0,7.5,2.0
2658665.0,1.0,1.0
2411546.0,16.0,1.0
2657730.0,0.0,1.0
1992491.0,3.0,1.0
2008639.0,5.0,2.0
2496504.0,6.5,2.0
2646659.0,7.5,2.0
2202891.0,8.0,2.0
1772459.0,9.5,2.0
2522712.0,1.5,2.0
1545897.0,2.0,1.0
2658666.0,1.0,1.0
2664983.0,2.0,1.0
2397869.0,0.0,1.0
38456.0,7.0,1.0
2042000.0,4.0,2.0
13712.0,9.0,1.0
2184050.0,4.0,1.0
2114226.0,16.0,1.0
2541926.0,7.5,2.0
2002885.0,5.0,1.0
2659160.0,0.0,1.0
1384031.0,7.0,2.0
2583284.0,2.0,1.0
2569483.0,2.0,1.0
1868819.0,4.0,1.0
2665392.0,3.0,1.0
2664004.0,0.0,1.0
33733.0,6.0,1.0
1823377.0,4.5,2.0
2641768.0,0.0,2.0
39707.0,15.5,2.0
1948326.0,0.0,1.0
2142129.0,4.0,1.0
2583285.0,0.0,1.0
2646810.0,0.0,1.0
85112.0,9.0,1.0
26999.0,4.0,1.0
2565062.0,4.0,1.0
1398.0,7.0,3.0
2658078.0,0.0,1.0
2555877.0,17.0,1.0
2510994.0,8.666666666666666,3.0
1492826.0,4.0,1.0
2583286.0,0.0,1.0
76583.0,3.0,1.0
1716772.0,6.0,2.0
2215826.0,1.0,1.0
51614.0,8.0,1.0
30146.0,5.0,1.0
19862.0,5.4,5.0
1741527.0,6.0,1.0
2550635.0,6.5,2.0
2177026.0,8.0,1.0
1953695.0,9.5,2.0
2578436.0,0.0,1.0
2522651.0,2.0,1.0
2215487.0,1.5,2.0
35522.0,1.0,2.0
33349.0,6.0,1.0
17636.0,8.0,1.0
2595939.0,6.0,1.0
2670479.0,3.0,1.0
2555874.0,2.0,2.0
2469408.0,10.0,1.0
2664661.0,13.5,2.0
2009055.0,6.0,1.0
2506276.0,0.0,1.0
2616863.0,2.6666666666666665,3.0
2665008.0,5.5,2.0
2602226.0,1.0,1.0
2670480.0,9.0,1.0
2313672.0,0.0,1.0
2551169.0,2.0,2.0
1491413.0,6.0,1.0
2583641.0,6.0,2.0
2146584.0,10.0,1.0
2616684.0,3.5,2.0
2307615.0,0.0,1.0
62374.0,3.0,1.0
1275762.0,8.0,1.0
1841496.0,6.0,1.0
2269608.0,0.0,1.0
2341072.0,1.0,1.0
2664804.0,4.5,2.0
49671.0,7.0,1.0
2543085.0,11.0,1.0
2017114.0,2.5,2.0
3769.0,11.0,1.0
2670285.0,1.0,1.0
2284235.0,6.0,1.0
2196466.0,11.5,2.0
2560834.0,3.0,2.0
2027332.0,8.5,2.0
1573096.0,15.0,1.0
2542752.0,12.0,1.0
2659009.0,5.0,1.0
2590079.0,10.0,1.0
1892841.0,2.0,1.0
2353982.0,1.5,2.0
2564179.0,0.0,1.0
2458576.0,5.0,2.0
2641282.0,9.5,2.0
2442377.0,6.0,1.0
75382.0,13.5,2.0
21772.0,5.0,1.0
2079591.0,6.0,2.0
2670453.0,7.0,2.0
82227.0,2.0,2.0
1954065.0,7.0,2.0
2476271.0,2.0,1.0
2088695.0,8.5,2.0
2129321.0,7.0,1.0
1942312.0,5.0,1.0
1332365.0,7.333333333333333,3.0
1194239.0,5.0,3.0
2379479.0,12.0,1.0
2411443.0,10.0,3.0
1767962.0,6.0,1.0
2488883.0,2.0,1.0
21773.0,0.0,1.0
1069788.0,2.3333333333333335,3.0
1167291.0,3.0,2.0
54101.0,0.0,2.0
2659012.0,4.0,1.0
2529043.0,11.0,1.0
2463191.0,0.0,1.0
2483325.0,0.0,1.0
1874473.0,0.0,1.0
21159.0,8.0,1.0
2205589.0,0.0,1.0
33473.0,1.0,1.0
2204602.0,0.0,1.0
2411859.0,5.0,3.0
2470637.0,12.5,2.0
2665377.0,2.0,2.0
2670284.0,4.0,1.0
1142132.0,9.0,1.0
2008948.0,5.0,3.0
2307779.0,5.0,2.0
2452232.0,0.5,2.0
2608532.0,5.0,2.0
2384880.0,5.0,1.0
2665316.0,2.5,2.0
2636260.0,8.666666666666666,3.0
2588904.0,2.0,1.0
2043444.0,0.0,1.0
2517632.0,12.5,2.0
2560926.0,21.0,1.0
2313831.0,10.0,1.0
2374411.0,16.0,1.0
2564552.0,4.0,1.0
2215553.0,2.5,2.0
1695172.0,7.0,1.0
2584007.0,8.0,2.0
1249180.0,4.5,2.0
1576954.0,2.0,2.0
12755.0,0.0,2.0
37853.0,0.0,3.0
2354185.0,6.0,1.0
30144.0,10.0,1.0
2391883.0,5.0,1.0
2373553.0,12.0,1.0
2452233.0,0.5,2.0
2074472.0,12.5,2.0
2359657.0,7.0,1.0
2575405.0,13.0,1.0
65747.0,6.0,1.0
2458094.0,0.0,1.0
1335953.0,0.0,1.0
1647850.0,7.0,1.0
2511196.0,9.0,1.0
2500919.0,0.0,1.0
2551501.0,5.0,1.0
7559.0,8.0,1.0
2469350.0,0.0,1.0
2560306.0,1.0,1.0
2664696.0,3.0,3.0
1305825.0,7.5,2.0
2570167.0,2.0,1.0
1740805.0,3.0,1.0
2652783.0,0.0,2.0
1226337.0,7.0,1.0
2204045.0,7.0,2.0
2026847.0,7.0,1.0
2379063.0,1.5,2.0
2564395.0,1.0,2.0
853.0,6.0,1.0
2570145.0,8.0,1.0
2600763.0,4.0,2.0
1447363.0,7.0,1.0
2646954.0,3.0,1.0
1937407.0,6.0,1.0
2583527.0,8.5,2.0
2060219.0,7.0,1.0
2622080.0,2.0,1.0
1595947.0,5.0,2.0
2385822.0,0.0,1.0
2609679.0,0.0,2.0
2658221.0,5.0,2.0
1675002.0,8.0,1.0
19012.0,3.0,1.0
1933908.0,10.5,2.0
1998221.0,3.0,1.0
2163727.0,3.0,2.0
3866.0,12.0,1.0
2021367.0,8.0,2.0
2358717.0,2.0,1.0
2164139.0,6.0,1.0
1477297.0,2.0,2.0
2584063.0,8.0,2.0
4429.0,7.0,1.0
2404920.0,9.0,1.0
2665287.0,0.5,2.0
19013.0,5.0,1.0
2622945.0,10.0,1.0
1301176.0,9.0,2.0
36760.0,0.0,2.0
2579064.0,7.0,1.0
2308923.0,18.0,1.0
37527.0,12.0,1.0
1514780.0,1.3333333333333333,3.0
1963599.0,11.0,1.0
1620442.0,9.0,1.0
1441906.0,9.0,1.0
1821658.0,18.0,2.0
2663673.0,5.0,1.0
2665158.0,5.0,1.0
2059545.0,5.0,1.0
2483180.0,2.0,1.0
2536299.0,0.0,1.0
2636216.0,3.75,4.0
68790.0,3.0,2.0
2653260.0,12.0,2.0
2378966.0,6.0,1.0
2093769.0,0.0,1.0
2642165.0,8.0,2.0
2653259.0,0.0,2.0
2665354.0,0.0,1.0
2385997.0,9.0,1.0
2385581.0,16.0,1.0
37611.0,10.0,1.0
1492585.0,4.333333333333333,3.0
2589519.0,3.0,2.0
1975087.0,3.0,1.0
2008126.0,0.0,1.0
2617212.0,6.0,1.0
2493313.0,3.0,1.0
2384872.0,2.0,1.0
2134087.0,9.0,1.0
32672.0,2.0,2.0
2551449.0,0.0,1.0
2334077.0,3.6666666666666665,3.0
2657719.0,9.0,2.0
1800448.0,0.0,1.0
2369189.0,9.0,1.0
2665211.0,4.0,2.0
86092.0,6.0,1.0
2560551.0,3.3333333333333335,3.0
2535563.0,6.0,2.0
21793.0,6.0,2.0
32536.0,2.0,1.0
1969419.0,7.75,4.0
2469392.0,0.0,1.0
2379693.0,1.0,1.0
2289648.0,14.0,1.0
2289423.0,13.0,2.0
2469872.0,4.0,1.0
2129639.0,6.0,2.0
2262479.0,1.0,1.0
2333268.0,5.0,2.0
2397411.0,2.0,1.0
2523266.0,1.3333333333333333,3.0
2670223.0,3.0,1.0
1197794.0,8.0,1.0
2665080.0,2.5,2.0
2207509.0,3.5,2.0
2224745.0,0.0,1.0
2601744.0,3.0,1.0
2564648.0,2.0,1.0
1963511.0,2.0,1.0
2442373.0,7.666666666666667,3.0
2261769.0,10.25,4.0
2608522.0,2.0,1.0
1380221.0,18.0,2.0
45693.0,12.0,1.0
2517997.0,0.0,1.0
2600421.0,0.0,1.0
2256546.0,2.0,1.0
6275.0,15.0,1.0
1513905.0,5.0,1.0
2658170.0,0.0,2.0
36194.0,12.0,1.0
2588759.0,0.0,1.0
34305.0,19.5,2.0
2630701.0,3.0,1.0
2483064.0,4.0,1.0
2215823.0,4.75,4.0
2665349.0,7.0,1.0
2246291.0,1.0,2.0
2646290.0,0.0,2.0
2209564.0,3.6666666666666665,3.0
15259.0,4.0,1.0
2600420.0,4.0,1.0
2588763.0,3.0,1.0
2464521.0,1.0,1.0
2670323.0,5.0,1.0
2665159.0,0.0,1.0
1823092.0,6.0,1.0
2653014.0,0.0,1.0
2664003.0,1.5,2.0
2328402.0,4.0,1.0
2483035.0,10.0,1.0
1933207.0,0.0,1.0
2646289.0,0.0,2.0
2646288.0,1.5,2.0
2583216.0,0.0,1.0
2588762.0,7.0,1.0
2664102.0,0.0,2.0
2534813.0,0.0,1.0
2665378.0,4.0,1.0
2549349.0,4.5,2.0
1254.0,6.0,1.0
2583344.0,5.0,3.0
2665374.0,4.0,1.0
1908500.0,4.0,1.0
2298369.0,9.0,2.0
1096007.0,7.333333333333333,3.0
1817627.0,6.0,1.0
2298672.0,8.0,1.0
2506138.0,1.0,1.0
2595423.0,4.0,1.0
2252731.0,7.0,1.0
2658842.0,3.5,2.0
2623062.0,5.0,1.0
2663952.0,4.0,3.0
1332927.0,2.0,1.0
2665063.0,2.0,1.0
2590022.0,1.5,2.0
2658219.0,0.0,1.0
1042390.0,8.0,1.0
2658169.0,6.5,2.0
2134050.0,12.0,2.0
1357411.0,11.0,1.0
2231880.0,8.0,1.0
2164154.0,17.0,1.0
1495140.0,7.666666666666667,3.0
2119915.0,12.0,1.0
2084336.0,3.0,1.0
69016.0,11.5,2.0
2658730.0,0.5,2.0
1768647.0,8.0,1.0
2153175.0,0.0,1.0
31037.0,8.0,1.0
2125165.0,7.666666666666667,3.0
2594955.0,6.5,2.0
85114.0,10.5,2.0
2246914.0,9.5,2.0
25026.0,2.5,2.0
2560550.0,0.0,1.0
2314247.0,10.0,3.0
2031862.0,18.0,1.0
73379.0,12.0,1.0
2570340.0,3.0,1.0
2451675.0,4.5,2.0
1299745.0,8.0,1.0
2608631.0,1.0,1.0
2060126.0,13.0,1.0
2637126.0,2.3333333333333335,3.0
2609256.0,7.0,1.0
1618660.0,18.0,2.0
1299537.0,8.0,1.0
2583178.0,5.0,2.0
2390917.0,3.0,1.0
1223576.0,2.0,1.0
2452160.0,5.0,1.0
2215682.0,3.0,1.0
2665069.0,2.0,2.0
2496239.0,0.0,1.0
1193760.0,0.0,2.0
2595758.0,8.0,1.0
2384925.0,8.5,2.0
1816833.0,5.0,1.0
1984969.0,4.0,1.0
69963.0,0.0,1.0
1047168.0,12.0,1.0
2262202.0,2.5,2.0
48472.0,9.0,1.0
2252238.0,7.0,1.0
2048920.0,10.0,2.0
2488988.0,2.5,2.0
9567.0,15.0,1.0
2559602.0,6.0,1.0
2664063.0,2.6666666666666665,3.0
2665328.0,6.0,1.0
2646923.0,5.0,1.0
2125555.0,6.0,1.0
2550205.0,0.0,1.0
2412107.0,8.5,2.0
1495003.0,8.0,1.0
2152960.0,1.0,1.0
2204616.0,2.0,1.0
2020848.0,6.0,1.0
2658537.0,3.0,3.0
1743204.0,3.0,1.0
80545.0,10.0,1.0
2270795.0,4.0,1.0
2384914.0,13.0,1.0
2511393.0,0.0,1.0
2560535.0,0.0,1.0
2379360.0,9.0,1.0
2664621.0,5.5,2.0
1926528.0,3.0,1.0
2501418.0,3.0,1.0
1091817.0,3.0,1.0
2349092.0,13.0,1.0
2422991.0,6.333333333333333,3.0
2535983.0,5.0,1.0
56704.0,14.0,1.0
1368.0,6.5,2.0
2636249.0,4.0,1.0
1847182.0,6.0,1.0
2665052.0,7.0,1.0
2664074.0,0.0,2.0
1620958.0,3.0,1.0
1879164.0,5.0,1.0
2348801.0,11.0,2.0
1891776.0,19.0,1.0
1042895.0,3.0,1.0
2104463.0,6.0,1.0
2535919.0,4.0,2.0
1801597.0,7.0,1.0
2665026.0,0.0,1.0
2563637.0,6.0,1.0
2609236.0,3.0,1.0
2458216.0,6.5,4.0
2663911.0,0.0,2.0
2665206.0,0.0,1.0
2506949.0,3.0,2.0
2665434.0,3.0,1.0
2622890.0,6.0,1.0
2600403.0,0.0,1.0
2215486.0,1.0,1.0
1303855.0,11.0,1.0
2579248.0,5.0,1.0
2334190.0,6.0,1.0
1879167.0,5.0,1.0
2232454.0,2.0,1.0
2451984.0,4.0,2.0
2579144.0,8.0,1.0
2517680.0,5.5,2.0
2334608.0,2.5,2.0
1987119.0,2.0,1.0
1273473.0,9.0,1.0
2098744.0,13.0,1.0
1488939.0,13.0,1.0
2575508.0,10.0,1.0
2602219.0,2.5,2.0
28434.0,9.0,1.0
2098852.0,9.5,2.0
2088572.0,2.0,1.0
1879166.0,3.0,1.0
2528516.0,0.0,1.0
1119378.0,19.5,2.0
2133635.0,6.0,1.0
1898062.0,12.0,1.0
1817563.0,7.5,2.0
2609185.0,0.0,1.0
2003.0,3.3333333333333335,3.0
1922019.0,0.0,1.0
2506408.0,8.0,3.0
2664007.0,2.0,2.0
2551317.0,7.0,1.0
1986621.0,1.0,1.0
2570413.0,0.0,1.0
2215561.0,3.0,1.0
1139637.0,14.0,1.0
2451608.0,6.0,1.0
2359087.0,4.0,1.0
2026743.0,2.0,1.0
2492069.0,10.0,1.0
1817167.0,9.5,2.0
39650.0,9.0,1.0
1801622.0,8.0,2.0
2368798.0,8.0,1.0
2032865.0,4.0,2.0
2616693.0,3.5,2.0
14616.0,2.0,1.0
2363067.0,6.0,1.0
2663587.0,4.0,1.0
2220756.0,13.0,1.0
15531.0,7.0,1.0
46041.0,4.5,2.0
2232836.0,8.5,2.0
2569631.0,6.0,1.0
1909992.0,5.0,1.0
2304460.0,4.0,1.0
2550888.0,6.0,1.0
2215822.0,4.666666666666667,3.0
2506413.0,13.0,3.0
2601247.0,9.5,2.0
2464518.0,2.0,1.0
2215563.0,2.0,1.0
3247128.0,0.0,1.0
1926527.0,5.0,1.0
2653011.0,3.5,2.0
1171723.0,12.0,1.0
2405945.0,4.0,3.0
2094580.0,2.0,1.0
2631476.0,0.0,1.0
2398295.0,3.0,1.0
